model_id,bbh_acc,math_acc,musr_acc,mmlu_pro_acc,bbh_sub_boolean_expressions,bbh_sub_causal_judgement,bbh_sub_date_understanding,bbh_sub_logical_deduction_five_objects,bbh_sub_logical_deduction_seven_objects,bbh_sub_logical_deduction_three_objects,bbh_sub_navigate,bbh_sub_object_counting,bbh_sub_penguins_in_a_table,bbh_sub_web_of_lies,score_variance,label
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,0.4072209685818434,0.3678247734138973,0.365079365079365,0.3280418882978723,0.708,0.5775401069518716,0.348,0.352,0.232,0.44,0.564,0.292,0.3287671232876712,0.532,0.0028292847334294,1
NikolaSigmoid/AceMath-1.5B-Instruct-1epoch,0.4247526471098767,0.3051359516616314,0.3915343915343915,0.2376163563829787,0.836,0.4545454545454545,0.56,0.328,0.332,0.508,0.636,0.412,0.4041095890410959,0.516,0.0061547894854884,1
sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-model_stock,0.6408609616386044,0.4244712990936556,0.4775132275132275,0.5315824468085106,0.868,0.6203208556149733,0.676,0.624,0.636,0.908,0.724,0.488,0.6506849315068494,0.576,0.0102566743380257,1
bunnycore/Qwen2.5-3B-Model-Stock-v3.2,0.4688422148932477,0.3753776435045317,0.3915343915343915,0.3293716755319149,0.776,0.6363636363636364,0.46,0.416,0.416,0.624,0.688,0.2,0.4657534246575342,0.492,0.0048462826192574,1
suayptalha/Maestro-10B,0.5719493143551466,0.1910876132930513,0.4391534391534391,0.4217918882978723,0.864,0.6417112299465241,0.596,0.552,0.548,0.812,0.64,0.352,0.589041095890411,0.6,0.019832864122756,0
avemio/GRAG-NEMO-12B-ORPO-HESSIAN-AI,0.2579413296302725,0.0,0.3439153439153439,0.1060505319148936,0.46,0.5187165775401069,0.136,0.204,0.132,0.336,0.42,0.068,0.1164383561643835,0.488,0.0190468220544088,0
microsoft/Orca-2-7b,0.4426314875889602,0.0196374622356495,0.5013227513227513,0.2318816489361702,0.664,0.5935828877005348,0.4,0.404,0.312,0.568,0.576,0.404,0.3904109589041096,0.488,0.0363164099889006,1
qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,0.381010241277556,0.1578549848942598,0.3571428571428571,0.2244015957446808,0.64,0.5240641711229946,0.328,0.196,0.16,0.408,0.476,0.32,0.3698630136986301,0.488,0.008621441335365,1
prithivMLmods/LwQ-Reasoner-10B,0.583232077764277,0.3580060422960725,0.4074074074074074,0.4147273936170212,0.864,0.5935828877005348,0.6,0.564,0.476,0.812,0.62,0.456,0.6164383561643836,0.488,0.009015159270605,1
YOYO-AI/ZYH-LLM-Qwen2.5-14B-V3,0.6344384655441764,0.527190332326284,0.4007936507936508,0.4881150265957447,0.896,0.6203208556149733,0.66,0.636,0.58,0.932,0.776,0.4,0.6506849315068494,0.516,0.0135496612819215,1
pankajmathur/orca_mini_v3_7b,0.4068738066307932,0.0105740181268882,0.4973544973544973,0.2083610372340425,0.712,0.6310160427807486,0.38,0.296,0.284,0.436,0.544,0.36,0.3561643835616438,0.472,0.0354981821290044,1
MultivexAI/Phi-3.5-Mini-Instruct-MultiVex-v0.25-GGUF,0.2869293525429613,0.0060422960725075,0.3637566137566138,0.1108710106382978,0.444,0.46524064171123,0.136,0.224,0.152,0.324,0.456,0.06,0.2260273972602739,0.516,0.0207156879854991,1
jiviai/medX_v2,0.4492275646589134,0.0543806646525679,0.3492063492063492,0.3428357712765957,0.736,0.5721925133689839,0.496,0.344,0.268,0.452,0.424,0.496,0.4383561643835616,0.528,0.0218282019436777,0
SaisExperiments/Gemma-2-2B-Stheno-Filtered,0.4132963027252213,0.04607250755287,0.3994708994708995,0.2629654255319149,0.728,0.5133689839572193,0.456,0.22,0.212,0.36,0.616,0.376,0.3904109589041096,0.528,0.0217844468179252,0
suayptalha/HomerCreativeAnvita-Mix-Qw7B,0.5540704738760632,0.3610271903323263,0.4404761904761904,0.4444813829787234,0.852,0.5614973262032086,0.568,0.536,0.476,0.784,0.704,0.368,0.589041095890411,0.564,0.0083845207963,1
Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,0.4188508939420239,0.11404833836858,0.3862433862433862,0.2922207446808511,0.836,0.5454545454545454,0.452,0.308,0.224,0.4,0.604,0.404,0.4794520547945205,0.548,0.0141303062301842,0
EpistemeAI/ReasoningCore-3B-T1-V1,0.4492275646589134,0.1457703927492447,0.3531746031746032,0.312001329787234,0.78,0.6363636363636364,0.484,0.4,0.308,0.496,0.588,0.388,0.3767123287671233,0.476,0.0123352697136397,0
meta-llama/Meta-Llama-3-8B,0.4573858705085922,0.0453172205438066,0.3611111111111111,0.3209773936170212,0.78,0.5614973262032086,0.54,0.292,0.328,0.46,0.532,0.456,0.4452054794520548,0.488,0.0234544286471406,0
huggyllama/llama-13b,0.398021176879014,0.0203927492447129,0.3452380952380952,0.1952293882978723,0.736,0.4759358288770053,0.412,0.256,0.184,0.428,0.58,0.348,0.273972602739726,0.516,0.0216161959664611,0
suayptalha/Clarus-7B-v0.2,0.5460857490019094,0.4856495468277945,0.4404761904761904,0.4399933510638298,0.868,0.5668449197860963,0.552,0.512,0.48,0.764,0.684,0.356,0.5821917808219178,0.544,0.0080845394415212,1
allura-org/Mistral-Small-24b-Sertraline-0304,0.6512758201701093,0.222809667673716,0.4391534391534391,0.5105551861702128,0.872,0.5935828877005348,0.796,0.588,0.608,0.824,0.588,0.452,0.7054794520547946,0.488,0.0261240887812933,0
braindao/DeepSeek-R1-Distill-Qwen-7B-Reflective,0.2871029335184863,0.202416918429003,0.3888888888888889,0.1155252659574468,0.46,0.5187165775401069,0.192,0.192,0.148,0.32,0.42,0.068,0.2328767123287671,0.488,0.0102578123522086,1
cognitivecomputations/dolphin-2.9.1-yi-1.5-9b,0.5466064919284847,0.1518126888217522,0.4338624338624338,0.3966921542553192,0.836,0.5828877005347594,0.476,0.408,0.452,0.628,0.576,0.408,0.6232876712328768,0.52,0.0211366613415606,0
sabersalehk/Llama3_01_300,0.4678007290400972,0.0498489425981873,0.4060846560846561,0.3124168882978723,0.768,0.5828877005347594,0.428,0.364,0.436,0.512,0.596,0.424,0.4452054794520548,0.484,0.0254537758618565,0
Nexesenex/Llama_3.1_8b_DeepDive_3_R1_Prev_v1.0,0.5108488109703176,0.1925981873111782,0.3756613756613756,0.3440824468085106,0.832,0.6417112299465241,0.416,0.412,0.436,0.564,0.66,0.46,0.4726027397260274,0.488,0.0134168948582764,1
nvidia/Mistral-NeMo-Minitron-8B-Base,0.5202221836486721,0.0483383685800604,0.4087301587301587,0.3795711436170212,0.832,0.5882352941176471,0.568,0.436,0.388,0.696,0.512,0.42,0.4931506849315068,0.488,0.0309960520955008,0
ylalain/ECE-PRYMMAL-YL-1B-SLERP-V8,0.3917722617601111,0.0045317220543806,0.3862433862433862,0.2383643617021276,0.768,0.5294117647058824,0.392,0.264,0.22,0.36,0.428,0.3,0.5205479452054794,0.488,0.0249695430821774,0
recoilme/recoilme-gemma-2-9B-v0.3,0.6002430133657352,0.188821752265861,0.4629629629629629,0.4039228723404255,0.872,0.5935828877005348,0.608,0.548,0.516,0.816,0.66,0.332,0.6301369863013698,0.52,0.0231504406235409,1
ibm-granite/granite-7b-instruct,0.3690331539663253,0.0203927492447129,0.4007936507936508,0.2286402925531915,0.58,0.5240641711229946,0.304,0.292,0.204,0.476,0.436,0.1,0.3493150684931507,0.528,0.0226848983471668,0
grimjim/Magnolia-v3-Gemma2-8k-9B,0.6009373372678355,0.2318731117824773,0.4484126984126984,0.4336768617021276,0.82,0.6203208556149733,0.628,0.552,0.54,0.856,0.7,0.348,0.5616438356164384,0.524,0.0182470006210455,1
zelk12/MT1-Gen1-gemma-2-9B,0.6106578718972401,0.2243202416918429,0.4298941798941799,0.4375831117021276,0.856,0.6417112299465241,0.596,0.556,0.572,0.812,0.652,0.3,0.6164383561643836,0.528,0.0200639768633486,1
jaspionjader/slu-36,0.5063357056066655,0.0906344410876132,0.3928571428571428,0.37109375,0.792,0.5935828877005348,0.476,0.432,0.408,0.584,0.472,0.504,0.5068493150684932,0.492,0.0235612903039583,0
gbueno86/Meta-LLama-3-Cat-Smaug-LLama-70b,0.6670716889428918,0.2938066465256798,0.4351851851851852,0.5074800531914894,0.92,0.6417112299465241,0.664,0.604,0.596,0.884,0.616,0.552,0.6438356164383562,0.52,0.0225125164778873,1
Replete-AI/Replete-Coder-Instruct-8b-Merged,0.4448880402707863,0.0777945619335347,0.365079365079365,0.1805186170212765,0.772,0.5935828877005348,0.492,0.352,0.316,0.508,0.424,0.208,0.4178082191780822,0.488,0.0211363463737139,1
Weyaxi/SauerkrautLM-UNA-SOLAR-Instruct,0.5146675924318694,0.04607250755287,0.3968253968253968,0.3153257978723404,0.796,0.6470588235294118,0.5,0.444,0.416,0.616,0.568,0.304,0.4726027397260274,0.496,0.0297205222172213,0
Unbabel/TowerInstruct-Mistral-7B-v0.2,0.3860440895677833,0.0203927492447129,0.451058201058201,0.1968085106382978,0.732,0.5454545454545454,0.448,0.248,0.176,0.38,0.536,0.376,0.3424657534246575,0.508,0.0284877947206512,1
meditsolutions/MSH-v1-Bielik-v2.3-Instruct-MedIT-merge,0.5650060753341434,0.2077039274924471,0.4378306878306878,0.3499833776595745,0.852,0.5989304812834224,0.532,0.532,0.488,0.716,0.592,0.396,0.5821917808219178,0.536,0.0173329382582289,1
DoppelReflEx/MN-12B-Kakigori,0.538968929005381,0.1193353474320241,0.4047619047619047,0.3581283244680851,0.844,0.6417112299465241,0.672,0.46,0.436,0.728,0.672,0.396,0.5205479452054794,0.496,0.0231547088482616,0
flammenai/Mahou-1.2a-llama3-8B,0.5085922582884915,0.0838368580060422,0.3835978835978836,0.3817320478723404,0.748,0.5775401069518716,0.476,0.412,0.444,0.6,0.512,0.448,0.4863013698630137,0.492,0.024938124541653,0
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v0.9,0.5455650060753341,0.2945619335347432,0.4814814814814814,0.4363364361702128,0.804,0.5721925133689839,0.568,0.484,0.48,0.74,0.64,0.428,0.5136986301369864,0.508,0.0112217532874198,1
johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01,0.4888040270786322,0.0105740181268882,0.4973544973544973,0.3454122340425531,0.784,0.5882352941176471,0.508,0.34,0.308,0.556,0.62,0.428,0.5136986301369864,0.472,0.0390913527495683,0
Nexesenex/Llama_3.2_1b_OrcaSun_V1,0.3521957993403923,0.059667673716012,0.3373015873015873,0.190408909574468,0.648,0.5133689839572193,0.484,0.244,0.224,0.368,0.42,0.356,0.2808219178082192,0.488,0.0142331206509309,1
skymizer/Llama2-7b-sft-chat-custom-template-dpo,0.3667766012844992,0.0143504531722054,0.4417989417989418,0.1946476063829787,0.644,0.5294117647058824,0.356,0.252,0.196,0.38,0.58,0.292,0.2876712328767123,0.488,0.0272820638796941,1
DavidAU/L3.1-MOE-2X8B-Deepseek-DeepHermes-e32-uncensored-abliterated-13.7B,0.4443672973442111,0.2605740181268882,0.3743386243386243,0.2892287234042553,0.796,0.6042780748663101,0.452,0.32,0.384,0.372,0.676,0.42,0.184931506849315,0.504,0.0053959034121579,1
sometimesanotion/Qwenvergence-14B-v9,0.6144766533587919,0.4138972809667673,0.5132275132275133,0.5110538563829787,0.812,0.6096256684491979,0.68,0.612,0.636,0.9,0.684,0.504,0.6575342465753424,0.492,0.0092284147598099,1
grimjim/Magnolia-v1-Gemma2-8k-9B,0.5577156743620899,0.168429003021148,0.4642857142857143,0.4242021276595745,0.804,0.6363636363636364,0.588,0.48,0.456,0.692,0.644,0.376,0.4863013698630137,0.5,0.0216955356836941,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,0.3192154139906266,0.0339879154078549,0.3505291005291005,0.1563331117021276,0.708,0.46524064171123,0.2,0.204,0.152,0.316,0.58,0.164,0.273972602739726,0.5,0.0169666370886768,0
newsbang/Homer-7B-v0.2,0.5490366255858358,0.2477341389728096,0.4285714285714285,0.4409906914893617,0.86,0.5775401069518716,0.54,0.524,0.444,0.768,0.712,0.408,0.589041095890411,0.58,0.0131219469314606,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,0.3147023086269744,0.0438066465256797,0.3267195767195767,0.1553357712765957,0.744,0.4705882352941176,0.256,0.2,0.148,0.352,0.58,0.1,0.2808219178082192,0.516,0.0145184261802123,0
upstage/solar-pro-preview-instruct,0.6785280333275473,0.2205438066465256,0.4404761904761904,0.52734375,0.9,0.7005347593582888,0.68,0.688,0.644,0.944,0.676,0.46,0.6986301369863014,0.508,0.0292973707075146,0
pankajmathur/orca_mini_v5_8b_dpo,0.5058149626800903,0.0974320241691842,0.3888888888888889,0.3115857712765957,0.764,0.6096256684491979,0.448,0.444,0.456,0.56,0.52,0.52,0.5068493150684932,0.48,0.0227174198841496,1
BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge,0.3419545217844124,0.0113293051359516,0.376984126984127,0.1332280585106383,0.76,0.5187165775401069,0.408,0.216,0.152,0.356,0.42,0.292,0.3972602739726027,0.488,0.0231833948924817,1
MultivexAI/Gladiator-Mini-Exp-1211-3B,0.4461031070994619,0.1374622356495468,0.3253968253968254,0.3151595744680851,0.792,0.6042780748663101,0.544,0.368,0.288,0.476,0.568,0.4,0.3698630136986301,0.488,0.0123463346467416,0
meditsolutions/Llama-3.2-SUN-1B-chat,0.3490713417809408,0.0641993957703927,0.324074074074074,0.1837599734042553,0.672,0.4866310160427807,0.452,0.216,0.188,0.34,0.424,0.392,0.2671232876712329,0.512,0.0133619544822469,0
NikolaSigmoid/acemath-200,0.4247526471098767,0.3051359516616314,0.3915343915343915,0.2376163563829787,0.836,0.4545454545454545,0.56,0.328,0.332,0.508,0.636,0.412,0.4041095890410959,0.516,0.0061547894854884,1
FlofloB/40k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.3310189203263322,0.0332326283987915,0.3399470899470899,0.1485206117021276,0.752,0.4705882352941176,0.284,0.224,0.164,0.332,0.588,0.24,0.2671232876712329,0.488,0.0172221410855781,0
prithivMLmods/Equuleus-Opus-14B-Exp,0.64207602846728,0.4584592145015105,0.4947089947089947,0.5374002659574468,0.876,0.6203208556149733,0.692,0.604,0.632,0.908,0.724,0.508,0.6575342465753424,0.556,0.0090223804178923,1
hotmailuser/QwenSlerp-14B,0.6479777816351328,0.3836858006042296,0.4629629629629629,0.5399767287234043,0.868,0.6042780748663101,0.676,0.628,0.612,0.908,0.716,0.508,0.6643835616438356,0.584,0.0124556778948927,1
lemon07r/llama-3-NeuralMahou-8b,0.4134698837007464,0.1019637462235649,0.3862433862433862,0.3690159574468085,0.768,0.5989304812834224,0.256,0.176,0.212,0.348,0.6,0.4,0.5068493150684932,0.46,0.0159305405426929,0
Goekdeniz-Guelmez/Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,0.528554070473876,0.4531722054380664,0.4338624338624338,0.4119847074468085,0.772,0.5614973262032086,0.556,0.468,0.464,0.768,0.652,0.38,0.5547945205479452,0.54,0.00693178207419,1
google/mt5-small,0.2730428745009547,0.0,0.3849206349206349,0.112283909574468,0.46,0.5187165775401069,0.196,0.18,0.124,0.304,0.42,0.012,0.1986301369863013,0.488,0.0222486865197573,1
x0000001/Deepseek-Lumen-R1-Qwen2.5-14B,0.4558236417288665,0.2779456193353474,0.4722222222222222,0.4379155585106383,0.752,0.5187165775401069,0.42,0.452,0.412,0.76,0.42,0.076,0.3561643835616438,0.488,0.0092085113014428,1
fblgit/UNA-TheBeagle-7b-v1,0.5007811143898628,0.0770392749244713,0.4563492063492063,0.3019448138297872,0.72,0.6363636363636364,0.484,0.456,0.432,0.592,0.544,0.324,0.4657534246575342,0.464,0.0279530831593301,1
rubenroy/Gilgamesh-72B,0.7231383440374934,0.4380664652567976,0.4616402116402116,0.5802027925531915,0.932,0.6684491978609626,0.78,0.676,0.624,0.912,0.864,0.52,0.7534246575342466,0.664,0.0177021978378152,1
zelk12/MT-Gen1-gemma-2-9B,0.6089220621419892,0.2220543806646525,0.4206349206349206,0.4380817819148936,0.852,0.6310160427807486,0.584,0.548,0.576,0.808,0.656,0.3,0.6164383561643836,0.524,0.019948052183407,0
DavidAU/Gemma-The-Writer-N-Restless-Quill-10B-Uncensored,0.5913903836139559,0.229607250755287,0.4153439153439153,0.3966090425531915,0.808,0.6096256684491979,0.608,0.588,0.56,0.828,0.664,0.28,0.5753424657534246,0.5,0.0173021729779898,1
EpistemeAI/Reasoning-Llama-3.2-1B-Instruct-v1.3,0.3232077764277035,0.0506042296072507,0.3253968253968254,0.1172706117021276,0.7,0.5294117647058824,0.308,0.208,0.172,0.328,0.42,0.256,0.2260273972602739,0.488,0.0155890022960795,1
VAGOsolutions/SauerkrautLM-7b-LaserChat,0.4521784412428398,0.0777945619335347,0.414021164021164,0.3304521276595745,0.608,0.5240641711229946,0.42,0.372,0.38,0.576,0.42,0.152,0.4178082191780822,0.488,0.021335834935083,0
bunnycore/Llama-3.2-3B-RP-DeepThink,0.4542614129491408,0.1608761329305136,0.3293650793650793,0.32421875,0.796,0.5882352941176471,0.496,0.432,0.38,0.512,0.64,0.384,0.3904109589041096,0.488,0.0113801810195961,0
JayHyeon/Qwen-0.5B-eDPO-1epoch,0.3169588613088006,0.0347432024169184,0.332010582010582,0.155252659574468,0.468,0.4866310160427807,0.244,0.224,0.124,0.34,0.58,0.236,0.2328767123287671,0.52,0.0152236492936537,0
neopolita/loki-v0.1-virtuoso,0.6439854191980559,0.3391238670694864,0.4365079365079365,0.5128823138297872,0.904,0.6310160427807486,0.692,0.612,0.62,0.94,0.732,0.416,0.6917808219178082,0.46,0.015926561089354,1
noname0202/gemma-2-9b-sft-jp-en-zh-v1,0.4513105363652144,0.0891238670694864,0.4074074074074074,0.3125,0.544,0.5828877005347594,0.428,0.392,0.348,0.552,0.58,0.248,0.3424657534246575,0.488,0.0195494082808629,0
cognitivecomputations/dolphin-2.9.4-gemma2-2b,0.4049644159000173,0.0490936555891238,0.4166666666666667,0.2105219414893617,0.788,0.5401069518716578,0.36,0.268,0.236,0.388,0.58,0.316,0.3972602739726027,0.492,0.0230555156603138,1
DoppelReflEx/MiniusLight-24B-v1b-test,0.659086964068738,0.2394259818731118,0.455026455026455,0.5364860372340425,0.852,0.6470588235294118,0.812,0.64,0.64,0.896,0.676,0.456,0.6986301369863014,0.488,0.0251258484066004,0
godlikehhd/alpaca_data_score_max_0.3_2600,0.4119076549210206,0.1034743202416918,0.3756613756613756,0.2913065159574468,0.796,0.5614973262032086,0.428,0.288,0.22,0.38,0.588,0.38,0.4315068493150685,0.492,0.0142245852027478,0
DreadPoor/Something-8B-Model_Stock,0.5382746051032807,0.1797583081570997,0.4179894179894179,0.3885472074468085,0.856,0.6096256684491979,0.46,0.432,0.388,0.632,0.648,0.416,0.5068493150684932,0.484,0.0174845784613733,0
bunnycore/Qwen2.5-7B-R1-Bespoke-Task,0.4122548168720708,0.1782477341389728,0.3558201058201058,0.2687832446808511,0.784,0.4973262032085561,0.42,0.316,0.3,0.524,0.66,0.248,0.4246575342465753,0.544,0.0083729711018376,1
jaspionjader/Kosmos-EVAA-TSN-8B,0.5150147543829197,0.134441087613293,0.4325396825396825,0.3816489361702128,0.824,0.6096256684491979,0.44,0.408,0.448,0.632,0.584,0.468,0.4726027397260274,0.5,0.020919610069313,0
jaspionjader/kstc-4-8b,0.5193542787710467,0.1238670694864048,0.4113756613756614,0.3868849734042553,0.812,0.6096256684491979,0.472,0.384,0.408,0.58,0.54,0.504,0.5068493150684932,0.468,0.0217710713953438,0
nbeerbower/llama3.1-cc-8B,0.4856795695191807,0.0709969788519637,0.3875661375661375,0.3346908244680851,0.792,0.5989304812834224,0.424,0.412,0.428,0.564,0.632,0.508,0.4863013698630137,0.512,0.0237962648046371,0
NAPS-ai/naps-llama-3_1-8b-instruct-v0.3,0.4893247700052074,0.1903323262839879,0.3783068783068783,0.33984375,0.804,0.5935828877005348,0.512,0.496,0.472,0.624,0.504,0.488,0.4452054794520548,0.48,0.0119512023425694,1
Youlln/1PARAMMYL-8B-ModelStock,0.5191806977955216,0.1487915407854985,0.4404761904761904,0.4000166223404255,0.816,0.5882352941176471,0.408,0.364,0.388,0.592,0.628,0.42,0.4931506849315068,0.552,0.0197813283284354,0
mergekit-community/mergekit-della-zgowfmf,0.6570039923624371,0.3617824773413897,0.4828042328042328,0.5414727393617021,0.888,0.6363636363636364,0.676,0.616,0.644,0.932,0.7,0.516,0.6917808219178082,0.572,0.0142386187582462,1
Qwen/QwQ-32B-Preview,0.6663773650407915,0.4493957703927492,0.41005291005291,0.5678191489361702,0.92,0.6470588235294118,0.716,0.62,0.496,0.884,0.776,0.464,0.7191780821917808,0.556,0.021852495448803,1
Pretergeek/OpenChat-3.5-0106_10.7B_48Layers-Interleaved,0.4596424231904183,0.0777945619335347,0.4246031746031746,0.3298703457446808,0.664,0.5187165775401069,0.44,0.372,0.376,0.576,0.42,0.152,0.4520547945205479,0.488,0.0223598773506389,0
Quazim0t0/Loke-14B-sce,0.6901579586877278,0.3904833836858006,0.4629629629629629,0.5401429521276596,0.916,0.6417112299465241,0.756,0.664,0.56,0.936,0.708,0.596,0.7465753424657534,0.56,0.0172133792479928,1
GenVRadmin/AryaBhatta-GemmaOrca-2-Merged,0.3843082798125325,0.0498489425981873,0.4537037037037037,0.2384474734042553,0.564,0.5668449197860963,0.304,0.3,0.192,0.42,0.556,0.332,0.410958904109589,0.52,0.0239692723377142,1
Xiaojian9992024/Qwen2.5-THREADRIPPER-Medium-Censored,0.6412081235896546,0.533987915407855,0.4126984126984127,0.4928523936170212,0.908,0.6470588235294118,0.632,0.64,0.616,0.92,0.76,0.468,0.6643835616438356,0.572,0.0136631125273461,1
sometimesanotion/LamarckInfusion-14B-v3,0.650581496268009,0.4123867069486405,0.4814814814814814,0.5407247340425532,0.876,0.6256684491978609,0.664,0.616,0.604,0.912,0.72,0.488,0.6438356164383562,0.6,0.011255328517222,1
Minami-su/test-7B-01,0.437944801249783,0.4554380664652568,0.414021164021164,0.3535571808510638,0.492,0.6096256684491979,0.392,0.432,0.34,0.66,0.624,0.08,0.4452054794520548,0.488,0.0038255711120877,1
UCLA-AGI/Gemma-2-9B-It-SPPO-Iter1,0.5955563270265579,0.0898791540785498,0.4087301587301587,0.3907081117021276,0.828,0.6096256684491979,0.604,0.592,0.552,0.828,0.664,0.336,0.636986301369863,0.52,0.0330588983056249,0
princeton-nlp/Llama-3-Base-8B-SFT-KTO,0.4671064051379969,0.052870090634441,0.3835978835978836,0.3054355053191489,0.772,0.6310160427807486,0.456,0.368,0.452,0.516,0.604,0.324,0.4863013698630137,0.492,0.0240008424832948,0
akjindal53244/Llama-3.1-Storm-8B,0.517792049991321,0.1722054380664652,0.4021164021164021,0.3803191489361702,0.844,0.5882352941176471,0.468,0.392,0.34,0.628,0.64,0.368,0.4794520547945205,0.504,0.015871082423589,0
pints-ai/1.5-Pints-2K-v0.1,0.29474049644159,0.0128398791540785,0.3492063492063492,0.1103723404255319,0.46,0.5133689839572193,0.14,0.188,0.128,0.344,0.42,0.056,0.2054794520547945,0.512,0.0191468552171275,1
allenai/OLMo-2-1124-7B-Instruct,0.398021176879014,0.1487915407854985,0.3505291005291005,0.2672041223404255,0.46,0.5401069518716578,0.424,0.328,0.28,0.504,0.42,0.256,0.3561643835616438,0.476,0.0089784828454257,0
princeton-nlp/Mistral-7B-Instruct-KTO,0.4138170456517965,0.0264350453172205,0.3941798941798942,0.28125,0.764,0.5935828877005348,0.336,0.292,0.252,0.484,0.556,0.38,0.2534246575342466,0.504,0.0238149325468019,0
bunnycore/Llama-3.2-3B-ToxicKod,0.4507897934386391,0.1699395770392749,0.3465608465608465,0.2879820478723404,0.78,0.5828877005347594,0.476,0.444,0.364,0.564,0.664,0.364,0.3561643835616438,0.488,0.0107589353607516,1
zelk12/MT3-Max-Merge_02012025163610-gemma-2-9B,0.6111786148238153,0.1012084592145015,0.4246031746031746,0.4389128989361702,0.852,0.6417112299465241,0.592,0.544,0.572,0.808,0.648,0.348,0.6164383561643836,0.508,0.034336847855725,0
NousResearch/Hermes-3-Llama-3.1-70B,0.6738413469883701,0.2099697885196374,0.4933862433862434,0.47265625,0.88,0.6844919786096256,0.6,0.588,0.512,0.788,0.7,0.688,0.6506849315068494,0.568,0.0294090503063371,1
FINGU-AI/Ultimos-32B,0.2871029335184863,0.0,0.328042328042328,0.1111203457446808,0.46,0.5187165775401069,0.112,0.192,0.148,0.392,0.42,0.052,0.1712328767123287,0.488,0.0185443483295497,0
nhyha/N3N_gemma-2-9b-it_20241110_2026,0.5858357923971532,0.1608761329305136,0.4060846560846561,0.4020113031914893,0.848,0.6684491978609626,0.624,0.54,0.476,0.788,0.668,0.364,0.5136986301369864,0.508,0.0233583157074562,0
icefog72/Ice0.15-02.10-RP,0.4954001041485853,0.0574018126888217,0.4312169312169312,0.3065990691489361,0.824,0.6256684491978609,0.428,0.436,0.424,0.656,0.6,0.268,0.4452054794520548,0.46,0.0284653612132796,1
cognitivecomputations/dolphin-2.9.3-Yi-1.5-34B-32k,0.6016316611699358,0.1669184290030211,0.4298941798941799,0.4630152925531915,0.892,0.5935828877005348,0.6,0.56,0.568,0.768,0.668,0.384,0.6438356164383562,0.488,0.0257694953598375,0
monsterapi/Llama-3_1-8B-Instruct-orca-ORPO,0.2832841520569346,0.0,0.3439153439153439,0.1167719414893617,0.46,0.5187165775401069,0.14,0.184,0.152,0.336,0.42,0.056,0.2054794520547945,0.488,0.0192455411552492,0
abacusai/bigstral-12b-32k,0.4664120812358965,0.0151057401812688,0.455026455026455,0.2641289893617021,0.776,0.6310160427807486,0.44,0.376,0.304,0.472,0.58,0.324,0.4383561643835616,0.492,0.0335552864535148,1
pankajmathur/orca_mini_v5_8b,0.5049470578024648,0.0989425981873111,0.3994708994708995,0.3075964095744681,0.756,0.6096256684491979,0.44,0.444,0.456,0.58,0.524,0.516,0.5068493150684932,0.492,0.0226587800960694,1
deepseek-ai/DeepSeek-R1-Distill-Llama-70B,0.562228779725742,0.3074018126888218,0.4325396825396825,0.4748171542553192,0.868,0.5187165775401069,0.656,0.504,0.496,0.548,0.42,0.612,0.5958904109589042,0.552,0.0148481465159172,1
johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1,0.5132789446276688,0.0626888217522658,0.4325396825396825,0.3662732712765957,0.784,0.5935828877005348,0.496,0.38,0.408,0.564,0.636,0.46,0.547945205479452,0.556,0.0292880464305483,0
raphgg/test-2.5-72B,0.7245269918416941,0.4108761329305136,0.4801587301587302,0.5836934840425532,0.936,0.6631016042780749,0.792,0.664,0.632,0.896,0.872,0.528,0.7534246575342466,0.668,0.0191124038262565,1
ValiantLabs/Llama3.1-8B-ShiningValiant2,0.4775212636695018,0.0566465256797583,0.3902116402116402,0.3381815159574468,0.816,0.5508021390374331,0.48,0.364,0.32,0.492,0.632,0.472,0.4178082191780822,0.508,0.0248435395730534,0
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.0,0.5393160909564312,0.4712990936555891,0.4537037037037037,0.4253656914893617,0.828,0.5508021390374331,0.572,0.52,0.46,0.752,0.676,0.388,0.5684931506849316,0.516,0.008396108167928,1
cgato/TheSalt-L3-8b-v0.3.2,0.2933518486373893,0.0475830815709969,0.3888888888888889,0.1139461436170212,0.46,0.5187165775401069,0.2,0.184,0.152,0.336,0.42,0.0,0.2397260273972602,0.512,0.0192426390483027,1
